id,major,year_degree,total_amount,month_avg_amount,min_amount_month_num,min_same_month_total_amount,max_amount_month_num,max_same_month_total_amount,all_breakfast_count,all_lunch_count,all_dinner_count,other_periods_count,regular_rate,early_count,total_amount_std,min_amount_std_month_num,min_amount_std,max_amount_std_moth_num,max_amount_std,total_course_count,excellent_rate,resit_rate,total_score_std,max_score_std,min_score_std,max_session_std,min_session_std,avg_rank,max_rank,min_rank,total_borrow_count,avg_borrow_days,total_during_exam_count,total_long_term_count,total_count,avg_count,max_count,min_count,max_month,min_month,am_count,pm_count,count_std,during_exam_count,early_warning_level
3182001203,工业设计,2019,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,77,0.70,0.00,13.58,8.64,17.05,18.08,0.00,78.44,2,155,4,27.75,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3182001234,工业设计,2019,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,75,0.52,0.01,2.82,3.26,8.44,15.10,4.23,118.25,5,188,20,41.75,8,1,0,0,0,0,0,0,0,0,0.00,0,0
3182002106,视觉传达设计,2020,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,57,0.60,0.04,9.68,15.05,15.56,23.52,0.00,125.63,2,242,4,25.50,1,0,0,0,0,0,0,0,0,0,0.00,0,0
3182012111,数字媒体艺术,2019,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,72,0.68,0.00,2.13,3.12,5.79,11.41,4.55,100.11,1,258,3,24.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3182012231,视觉传达设计,2020,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,76,0.71,0.00,2.16,3.90,5.95,9.44,3.50,81.88,1,151,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3188116111,物联网工程,2020,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,63,0.62,0.00,2.19,3.24,5.15,13.30,5.50,111.88,37,222,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3188116227,物联网工程,2020,19766.00,3.53,5,0.56,2,90.00,600,800,1100,3100,0.45,200,26.38,11,0.00,10,5.27,64,0.72,0.00,3.47,5.56,6.96,13.50,0.50,74.88,8,134,3,15.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3188116230,物联网工程,2019,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,60,0.65,0.00,2.69,7.50,5.24,9.51,0.00,79.88,17,225,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3188123131,视觉传达设计(8110),2019,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,72,0.31,0.07,13.72,19.53,10.63,16.35,0.00,51.78,2,106,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,2
3188125101,数据科学与大数据技术(8125),2019,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,47,0.19,0.26,9.49,13.98,16.80,23.58,4.00,73.67,2,132,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,3
3188901119,电子商务,2021,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,61,0.70,0.00,2.19,4.89,6.90,10.19,0.94,86.67,1,194,7,14.71,6,0,0,0,0,0,0,0,0,0,0.00,0,0
3188901221,法学,2020,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,82,0.62,0.01,5.01,4.87,23.80,27.38,0.00,168.44,1,415,1,30.00,0,0,1,1,1,1,0,0,0,1,0.00,0,0
3188903114,金融工程,2019,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,105,0.29,0.15,11.79,7.17,11.76,27.53,13.15,228.60,1,330,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,3
3188903130,金融工程,2019,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,86,0.86,0.00,2.00,5.55,3.89,8.50,0.00,40.67,1,151,27,23.30,3,0,538,28,81,3,0,0,223,315,22.23,196,0
3188903202,金融工程,2019,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,66,0.26,0.24,6.10,8.78,10.18,22.31,10.21,167.00,2,328,1,9.00,0,0,290,48,91,2,0,0,80,210,29.88,121,3
3188904109,市场营销,2019,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,96,0.27,0.07,17.07,18.13,17.80,13.52,3.49,233.33,3,395,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,3
3188904209,市场营销,2020,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,107,0.38,0.11,5.53,4.09,18.34,20.43,10.48,236.25,5,383,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,3
3188904302,市场营销,2019,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,119,0.21,0.20,6.40,5.77,16.59,30.54,12.52,242.44,6,429,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,3
3188904422,物联网工程,2020,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,90,0.62,0.00,2.95,1.64,17.92,17.69,5.50,71.00,1,167,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3188906113,法学,2021,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,74,0.80,0.01,3.37,3.24,17.43,15.60,2.81,52.25,1,125,9,27.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3188906203,物流管理,2020,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,57,0.60,0.00,3.53,3.55,7.03,9.54,3.16,54.50,1,148,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3188906205,网络与新媒体,2020,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,84,0.75,0.00,2.38,1.85,7.23,9.41,2.36,126.50,1,244,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3188908114,物联网工程,2020,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,83,0.40,0.02,3.26,3.70,5.33,13.53,7.49,182.13,97,265,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3188908121,会计学,2020,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,100,0.34,0.11,3.33,6.69,11.75,17.76,2.83,285.00,2,480,0,0.00,0,0,1,1,1,1,0,0,1,0,0.00,0,3
3188908408,市场营销,2019,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,113,0.37,0.07,6.90,6.08,18.42,23.88,2.50,206.20,4,407,29,9.90,5,0,75,5,29,1,0,0,25,50,7.12,14,3
3188909415,市场营销,2019,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,98,0.66,0.04,2.91,5.31,12.05,12.58,2.87,150.88,1,319,0,0.00,0,0,11,1,5,1,0,0,5,6,1.40,7,2
3188909526,数据科学与大数据技术,2021,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,92,0.57,0.03,3.25,4.72,8.69,12.95,7.34,91.50,2,165,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190105103,车辆工程,2019,1235.40,8.24,12,82.50,9,123.40,18,66,36,30,0.80,18,43.34,9,0.00,9,2.82,87,0.74,0.00,1.45,5.37,6.61,10.73,0.00,55.00,18,145,1,50.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190105105,车辆工程,2019,459573.90,13.44,4,0.01,9,1006.10,8930,9880,6650,8740,0.74,5510,179.67,11,0.00,5,40.00,100,0.35,0.08,3.94,6.68,12.29,20.27,5.73,178.38,41,324,2,19.50,1,0,0,0,0,0,0,0,0,0,0.00,0,3
3190105106,车辆工程,2019,196262.40,8.24,2,9.00,12,401.40,9216,5504,5248,3840,0.84,7168,73.09,5,0.00,11,11.50,88,0.45,0.01,3.83,10.12,4.46,12.11,0.00,135.63,35,341,3,30.00,1,0,0,0,0,0,0,0,0,0,0.00,0,0
3190105112,车辆工程,2019,26599.50,8.96,2,21.00,11,237.60,1215,765,720,270,0.91,990,49.93,11,0.00,2,4.50,88,0.48,0.01,2.25,5.78,7.79,9.83,0.00,112.38,58,225,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190105113,车辆工程,2019,50275.89,28.50,11,10.00,8,320.03,441,315,189,819,0.54,252,63.54,10,0.00,7,30.00,87,0.83,0.00,1.49,4.36,4.69,8.08,0.00,22.88,5,67,2,41.50,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190105117,车辆工程,2019,2675.70,9.91,1,27.00,12,240.30,9,153,54,54,0.80,0,99.85,1,0.00,12,2.43,99,0.51,0.05,6.63,5.09,14.50,15.05,0.00,88.38,14,189,2,16.00,2,0,0,0,0,0,0,0,0,0,0.00,0,2
3190105118,车辆工程,2019,291648.60,14.64,4,10.10,11,622.50,5184,7452,5022,2268,0.89,5184,98.39,9,0.00,10,30.36,85,0.68,0.00,2.50,6.25,6.29,10.69,0.00,74.88,8,210,29,32.41,18,3,0,0,0,0,0,0,0,0,0.00,0,0
3190105119,车辆工程,2019,1015061.30,15.49,3,100.00,10,963.30,26565,13915,16951,8096,0.88,24541,129.42,10,0.00,1,45.15,88,0.56,0.00,1.09,6.50,5.31,11.63,0.00,121.75,48,232,1,38.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190105122,汉语言文学,2020,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,75,0.57,0.01,3.17,3.79,7.07,13.88,3.77,180.38,115,232,1,30.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190105125,计算机科学与技术,2019,928254.80,18.19,7,10.00,9,1011.40,5720,21340,15400,8580,0.83,4840,177.51,12,0.00,9,44.00,76,0.59,0.00,2.43,6.96,4.74,10.95,0.00,130.00,23,319,5,10.00,4,0,0,0,0,0,0,0,0,0,0.00,0,0
3190105127,车辆工程,2019,136914.96,8.67,3,7.00,11,543.95,3696,6804,4200,1092,0.93,3276,158.66,10,0.00,11,3.71,89,0.40,0.02,2.30,8.27,5.16,11.07,0.00,156.38,47,296,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190105128,车辆工程,2019,216342.00,7.61,4,7.50,10,794.30,10620,7830,8280,1710,0.94,9990,153.84,10,0.00,11,4.43,87,0.72,0.00,3.27,6.39,5.22,10.01,0.00,74.25,6,214,1,49.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190105130,车辆工程,2019,183417.52,10.22,3,4.00,9,851.50,2640,6160,7304,1848,0.90,2288,168.97,11,0.00,9,5.67,87,0.52,0.00,2.86,5.24,6.66,10.21,0.00,100.88,26,246,4,32.75,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190105201,车辆工程,2019,26838.40,21.51,4,14.40,9,639.90,160,448,288,352,0.72,224,88.82,12,0.00,9,4.51,89,0.60,0.02,2.55,5.61,10.24,11.63,0.00,100.75,35,150,7,23.71,2,0,0,0,0,0,0,0,0,0,0.00,0,0
3190105203,车辆工程,2019,20000.00,12.66,3,100.00,9,600.00,420,380,600,180,0.89,460,200.00,12,0.00,9,5.22,104,0.29,0.10,4.61,4.90,10.98,16.61,0.00,165.63,44,285,1,38.00,0,0,0,0,0,0,0,0,0,0,0.00,0,2
3190105205,车辆工程,2019,495088.20,8.46,4,14.40,10,829.34,14580,21420,19980,2520,0.96,12240,189.54,4,0.00,6,9.46,106,0.29,0.12,3.34,7.03,11.44,15.13,0.00,171.75,81,288,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,3
3190105207,车辆工程,2019,16450.00,9.40,3,7.00,9,274.00,700,525,385,140,0.92,560,66.88,6,0.00,9,22.16,89,0.63,0.02,3.92,8.53,7.47,8.92,0.00,102.50,12,281,3,53.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190105209,车辆工程,2019,472535.44,9.83,3,10.00,10,1152.80,14144,16120,16848,936,0.98,11440,379.18,5,0.00,10,37.00,90,0.31,0.04,4.19,5.06,9.91,11.96,0.00,139.63,17,305,1,53.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190105210,车辆工程,2019,38.50,7.70,9,38.50,9,38.50,2,1,1,1,0.80,2,0.00,9,2.54,9,2.54,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190105212,车辆工程,2019,61132.80,19.90,10,13.00,7,160.00,1248,672,864,288,0.91,1152,41.03,10,0.00,7,20.00,88,0.82,0.00,1.94,3.77,4.99,7.22,0.00,19.50,1,43,20,78.95,6,4,0,0,0,0,0,0,0,0,0.00,0,0
3190105213,车辆工程,2019,171.00,6.33,11,5.00,12,7.50,9,9,0,9,0.67,18,1.03,11,0.00,11,0.00,122,0.20,0.20,8.06,4.44,18.67,23.69,6.80,199.13,77,350,7,27.14,0,0,0,0,0,0,0,0,0,0,0.00,0,3
3190105215,车辆工程,2020,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,70,0.60,0.00,11.51,15.93,8.24,11.00,0.50,95.71,3,253,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190105218,车辆工程,2019,546140.00,19.79,2,70.00,9,1074.50,7600,9200,6600,4200,0.85,7400,121.89,12,0.00,9,97.50,89,0.52,0.04,2.36,8.88,9.99,12.70,0.00,118.75,58,252,2,11.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190105219,车辆工程,2019,101204.28,8.70,1,67.00,11,822.20,3744,3672,3492,720,0.94,3096,269.31,1,1.88,6,32.69,88,0.64,0.00,2.45,6.18,6.10,9.82,0.00,98.88,22,223,2,53.00,2,0,0,0,0,0,0,0,0,0,0.00,0,0
3190105220,车辆工程,2019,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190105221,车辆工程,2019,44973.60,9.91,1,12.00,10,524.90,1302,1428,1512,294,0.94,1218,145.70,1,0.00,10,4.03,87,0.83,0.00,2.20,5.79,6.29,9.22,0.00,33.88,2,101,1,11.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190105223,车辆工程,2019,711306.00,21.25,7,20.00,9,1218.00,12420,10800,6120,4140,0.88,12240,132.35,10,0.00,9,68.48,87,0.57,0.00,2.20,6.65,4.48,8.53,0.00,105.63,22,251,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190105224,车辆工程,2019,43390.62,10.44,7,10.00,12,311.84,1323,1890,441,504,0.88,1071,71.31,7,0.00,12,4.25,85,0.34,0.02,3.03,5.89,8.96,12.65,0.00,162.13,62,248,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190105225,车辆工程,2019,104562.48,6.05,6,9.00,11,442.60,5016,5610,3960,2706,0.84,4818,144.90,1,0.35,12,5.15,87,0.31,0.00,1.82,5.05,6.11,10.55,0.00,155.00,68,318,1,31.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190105227,工程管理,2021,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,102,0.40,0.03,3.24,4.37,9.19,13.72,6.15,117.63,32,176,8,4.63,8,0,0,0,0,0,0,0,0,0,0.00,0,0
3190105229,车辆工程,2019,166835.76,15.96,5,14.50,9,1243.80,3120,2652,2418,2262,0.78,2652,232.38,5,0.00,9,150.00,89,0.58,0.00,1.81,5.53,5.66,8.80,1.41,107.50,23,179,2,53.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190105303,车辆工程,2019,71474.76,8.22,7,4.00,10,412.10,3276,3276,1701,441,0.95,3276,163.17,11,0.00,12,23.33,88,0.60,0.01,2.93,7.47,6.61,10.50,0.00,92.75,20,271,2,20.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190105307,车辆工程,2019,8782.50,8.78,1,10.00,12,147.10,325,200,350,125,0.88,275,51.36,1,0.00,12,3.00,92,0.40,0.02,3.06,8.73,5.55,13.64,0.00,148.25,42,302,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190105308,车辆工程,2019,451.20,4.70,6,0.60,2,21.20,0,48,0,48,0.50,0,8.32,5,0.00,2,3.60,91,0.42,0.02,3.76,5.31,8.88,13.35,5.58,113.00,27,196,4,30.00,2,0,0,0,0,0,0,0,0,0,0.00,0,0
3190105309,车辆工程,2019,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,88,0.48,0.00,1.64,6.08,5.70,11.66,0.00,102.00,39,226,3,9.33,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190105310,车辆工程,2019,207020.00,19.77,1,40.00,10,667.40,968,5456,3520,528,0.95,1056,172.82,9,0.00,9,30.14,90,0.31,0.03,6.32,11.43,3.53,11.74,0.00,175.00,43,354,34,92.91,11,12,0,0,0,0,0,0,0,0,0.00,0,0
3190105311,车辆工程,2019,897808.68,14.36,2,61.80,10,1376.20,21528,22563,16974,1449,0.98,20079,170.11,1,0.00,1,29.74,88,0.72,0.00,3.56,7.73,4.95,9.14,0.00,79.00,9,235,1,64.00,0,1,0,0,0,0,0,0,0,0,0.00,0,0
3190105312,车辆工程,2019,301912.00,9.84,3,10.00,12,741.80,5928,13416,10296,1040,0.97,5408,201.08,1,0.00,9,6.62,88,0.84,0.01,2.29,6.10,6.70,9.44,0.00,39.75,7,131,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190105314,车辆工程,2019,125722.80,9.47,7,30.00,9,495.00,3612,4368,3948,1344,0.90,3780,147.15,12,0.00,6,5.00,106,0.24,0.10,3.72,7.20,12.15,15.02,1.00,184.00,63,313,1,53.00,0,0,0,0,0,0,0,0,0,0,0.00,0,3
3190105318,车辆工程,2019,229281.00,10.26,5,6.03,9,451.73,4650,8850,7050,1800,0.92,4500,110.73,1,0.00,10,24.25,88,0.39,0.00,1.70,7.79,4.39,11.27,0.00,143.13,54,266,2,52.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190105319,车辆工程,2019,285653.55,7.98,2,8.00,10,894.50,13230,13335,8400,840,0.98,11130,182.84,2,0.00,1,4.38,87,0.70,0.00,3.22,7.53,5.36,9.38,0.00,78.75,6,293,26,72.92,10,8,0,0,0,0,0,0,0,0,0.00,0,0
3190105320,车辆工程,2019,3987.50,8.39,12,14.00,9,56.30,75,125,200,75,0.84,50,15.98,12,0.00,9,3.89,90,0.38,0.03,2.25,8.93,6.84,12.73,0.00,165.38,55,308,1,51.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190105321,车辆工程,2019,284017.50,15.03,6,150.00,10,1080.15,5850,6750,4230,2070,0.89,4680,183.11,12,0.00,5,110.55,98,0.37,0.08,4.42,6.80,8.54,15.14,0.00,172.25,36,321,1,51.00,0,0,0,0,0,0,0,0,0,0,0.00,0,2
3190105322,车辆工程,2019,6475.20,26.98,7,2.70,8,310.00,32,112,32,64,0.73,16,122.28,7,0.00,8,38.97,91,0.31,0.04,2.31,7.96,9.02,14.86,0.00,184.75,70,325,5,55.00,0,2,0,0,0,0,0,0,0,0,0.00,0,0
3190105323,车辆工程,2019,1125.00,25.00,1,8.00,6,67.00,9,18,18,0,1.00,9,24.80,1,0.00,6,19.60,95,0.27,0.07,3.85,5.34,10.79,15.12,5.64,164.25,52,332,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190105324,车辆工程,2019,68.80,5.73,12,0.20,6,17.00,0,4,0,8,0.33,0,8.40,12,0.00,6,1.50,85,0.44,0.00,3.05,6.96,6.76,12.50,0.00,136.75,16,327,14,36.93,4,1,0,0,0,0,0,0,0,0,0.00,0,0
3190105326,车辆工程,2019,1210503.25,15.55,3,13.00,9,1308.70,14575,38775,19250,5225,0.93,16225,138.78,10,0.00,9,75.00,86,0.56,0.00,3.78,5.29,7.61,9.54,0.00,109.88,5,254,36,27.22,3,2,0,0,0,0,0,0,0,0,0.00,0,0
3190105327,车辆工程,2019,832194.22,9.30,4,7.50,10,877.60,12298,42328,33748,1144,0.99,9438,126.47,12,0.00,12,3.69,85,0.68,0.00,3.88,8.43,3.91,9.20,0.00,94.00,9,277,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190105328,车辆工程,2019,185590.72,13.81,1,51.81,10,424.80,2800,4032,5936,672,0.95,2800,70.10,10,0.00,12,22.50,87,0.59,0.00,1.80,5.01,6.16,9.08,0.00,82.75,24,176,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190105330,车辆工程,2019,842571.40,11.43,8,40.00,9,825.10,14300,24200,28380,6820,0.91,11880,165.95,1,0.00,5,30.00,90,0.42,0.02,2.91,7.69,8.93,13.64,0.00,133.50,25,233,2,42.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190105331,车辆工程,2019,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190107104,机械设计制造及其自动化,2019,114004.80,30.56,1,0.10,9,387.40,637,1456,910,728,0.80,728,80.53,12,0.00,9,56.04,83,0.58,0.00,2.28,5.40,2.91,9.95,4.23,120.13,19,352,7,24.86,5,0,0,0,0,0,0,0,0,0,0.00,0,0
3190107105,机械设计制造及其自动化,2019,10782.00,13.61,11,4.00,5,80.00,504,72,180,36,0.95,504,28.68,11,0.00,1,4.75,83,0.55,0.00,2.55,7.92,3.53,10.30,2.50,142.13,23,393,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190107106,机械设计制造及其自动化,2019,21.60,21.60,5,21.60,5,21.60,0,0,0,1,0.00,0,0.00,5,0.00,5,0.00,83,0.77,0.00,2.07,5.19,4.78,10.35,2.00,30.25,1,126,3,30.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190107108,机械设计制造及其自动化,2019,10535.00,13.09,5,3.10,9,133.00,35,315,175,280,0.65,105,41.91,11,0.00,9,25.00,84,0.44,0.02,3.45,5.49,7.87,11.77,5.49,179.13,12,305,1,30.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190107110,机械设计制造及其自动化,2019,200.00,25.00,1,10.00,12,40.00,0,0,0,8,0.00,8,15.00,12,0.00,12,0.00,83,0.61,0.00,3.22,7.21,6.79,11.45,3.50,122.13,8,376,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190107113,机械设计制造及其自动化,2019,147268.80,48.70,1,10.00,5,480.00,972,1188,324,540,0.82,648,97.44,1,0.00,9,47.50,88,0.25,0.06,3.40,5.66,6.56,15.09,4.60,226.00,58,456,1,30.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190107115,机械设计制造及其自动化,2019,16681.40,24.53,9,100.00,12,323.07,240,200,240,0,1.00,220,108.22,11,0.00,12,3.09,83,0.57,0.00,1.64,4.09,3.82,8.85,2.50,90.88,12,220,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190107117,机械设计制造及其自动化,2019,27678.00,18.31,11,26.00,12,243.00,630,252,462,168,0.89,462,66.96,4,0.00,11,4.77,82,0.51,0.00,3.12,5.21,6.85,9.06,3.14,130.25,11,406,2,7.00,2,0,0,0,0,0,0,0,0,0,0.00,0,0
3190107118,机械设计制造及其自动化,2019,602692.20,16.11,1,10.00,9,990.80,10890,12078,12672,1782,0.95,10890,205.25,10,0.00,5,34.50,84,0.57,0.01,2.49,4.80,8.99,12.10,3.52,110.00,17,252,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190107119,机械设计制造及其自动化,2019,71359.20,8.21,7,20.00,10,507.30,2448,2592,2736,912,0.90,2496,174.14,1,0.00,11,5.65,103,0.30,0.15,5.17,4.73,13.45,18.93,3.00,205.13,61,362,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,3
3190107121,机械设计制造及其自动化,2019,206365.50,13.36,5,32.00,9,789.40,3861,3564,4752,3267,0.79,3861,175.67,1,0.00,7,29.44,90,0.33,0.09,3.15,6.30,11.03,15.77,3.00,211.63,54,367,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,2
3190107124,机械设计制造及其自动化,2019,762557.40,15.66,1,20.50,9,1031.80,20394,9702,11286,7326,0.85,20790,186.02,12,0.00,5,55.00,89,0.33,0.03,5.14,5.38,13.94,15.33,2.00,184.75,11,402,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,2
3190107125,机械设计制造及其自动化,2019,4152.00,7.86,1,22.50,12,172.50,320,128,80,0,1.00,320,62.54,10,1.00,12,3.26,83,0.76,0.00,2.94,5.26,5.50,10.85,2.50,84.88,4,313,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190107127,机械设计制造及其自动化,2019,99.00,6.60,11,99.00,11,99.00,4,3,5,3,0.80,4,0.00,11,6.00,11,6.00,94,0.28,0.05,7.24,6.13,16.72,13.00,0.00,195.11,6,470,2,27.00,1,0,0,0,0,0,0,0,0,0,0.00,0,2
3190107201,机械设计制造及其自动化,2019,31590.00,7.80,4,10.50,10,262.30,1260,765,1125,900,0.78,1350,59.45,12,0.00,11,8.34,84,0.71,0.00,1.77,4.00,5.98,7.86,0.00,71.25,16,261,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190107202,机械设计制造及其自动化,2019,10305.60,7.67,8,3.00,9,280.90,496,384,384,80,0.94,496,116.24,8,0.00,11,8.38,83,0.63,0.00,2.96,5.39,7.73,10.92,0.00,113.00,7,318,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190107208,机械设计制造及其自动化,2019,288869.28,7.65,4,43.10,10,644.30,9968,14112,9296,4368,0.88,9408,149.69,6,1.27,5,10.00,88,0.41,0.03,3.34,5.51,7.90,11.99,2.00,187.75,48,355,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3190107209,机械设计制造及其自动化,2019,72144.00,10.25,6,30.00,10,225.60,3600,1840,1040,560,0.92,3680,63.83,10,0.00,9,21.12,92,0.29,0.09,4.40,6.50,9.60,16.07,3.00,218.13,47,394,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,2
3190107211,机械设计制造及其自动化,2021,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,71,0.37,0.01,3.13,4.10,7.77,13.45,7.96,289.33,134,430,1,29.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
